,PassengerId,Cabin_number,Age,RoomService,Age_group,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,HomePlanet_Europa,HomePlanet_Mars,CryoSleep_True,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Cabin_deck_B,Cabin_deck_C,Cabin_deck_D,Cabin_deck_E,Cabin_deck_F,Cabin_deck_G,Cabin_deck_T,Cabin_side_S,VIP_True
3585,3856_01,726,23.0,339.0,Age_18-25,754.0,7.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3586,3857_01,230,34.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3587,3862_01,729,38.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
3588,3862_02,256,21.0,2627.0,Age_18-25,0.0,597.0,0.0,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3589,3862_03,256,31.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
3590,3862_04,124,13.0,974.0,Age_13-17,0.0,1883.0,0.0,505.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3591,3862_05,729,54.0,149.0,Age_51+,981.0,215.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
3592,3862_06,729,13.0,1008.0,Age_13-17,667.0,8.0,0.0,46.57420091324201,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
3593,3862_07,124,18.0,12.0,Age_18-25,53.40011415525114,1105.0,658.0,16.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
3594,3864_01,125,28.82793046746535,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0
3595,3866_01,797,43.0,0.0,Age_31-50,0.0,7.0,0.0,963.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3596,3867_01,798,56.0,3.0,Age_51+,0.0,768.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3597,3868_01,731,63.0,1540.0,Age_51+,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3598,3868_02,630,9.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3599,3868_03,630,9.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3600,3868_04,630,0.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3601,3868_05,731,16.0,0.0,Age_13-17,0.0,623.0,40.0,209.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3602,3868_06,630,42.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3603,3868_07,630,9.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3604,3870_01,148,22.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
3605,3871_01,149,47.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
3606,3872_01,799,30.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0
3607,3873_01,800,29.0,2478.0,Age_26-30,0.0,31.0,4.0,11.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3608,3874_01,631,28.82793046746535,86.0,Age_26-30,218.0,0.0,0.0,479.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3609,3874_02,258,22.0,158.0,Age_18-25,1556.0,1189.0,845.0,96.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3610,3875_01,232,19.0,0.0,Age_18-25,0.0,3.0,785.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3611,3879_01,801,31.0,796.0,Age_31-50,0.0,70.0,595.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3612,3883_01,150,17.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
3613,3883_02,150,38.0,0.0,Age_31-50,3060.0,0.0,4.0,2325.0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
3614,3883_03,150,13.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
3615,3886_01,633,36.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3616,3888_01,633,0.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3617,3890_01,634,21.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3618,3894_01,735,18.0,0.0,Age_18-25,525.0,0.0,0.0,84.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3619,3895_01,233,36.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
3620,3895_02,233,27.0,847.0,Age_26-30,0.0,4.0,0.0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
3621,3895_03,233,5.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
3622,3896_01,140,18.0,0.0,Age_18-25,4387.0,0.0,2241.0,0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3623,3897_01,635,25.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
3624,3898_01,636,14.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3625,3899_01,234,23.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
3626,3903_01,636,2.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3627,3903_02,636,1.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
3628,3903_03,636,7.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3629,3903_04,636,6.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3630,3903_05,804,56.0,967.0,Age_51+,0.0,0.0,3.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3631,3903_06,636,4.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3632,3904_01,637,65.0,0.0,Age_51+,0.0,0.0,0.0,909.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3633,3907_01,639,36.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3634,3909_01,141,25.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0
3635,3911_01,736,41.0,6.0,Age_31-50,1.0,11.0,1046.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3636,3911_02,260,20.0,9.0,Age_18-25,0.0,1462.0,94.0,54.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3637,3911_03,640,18.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
3638,3912_01,737,15.0,309.0,Age_13-17,28.0,496.0,20.0,49.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3639,3913_01,738,23.0,0.0,Age_18-25,93.0,1.0,0.0,542.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3640,3913_02,738,29.0,0.0,Age_26-30,2.0,553.0,44.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3641,3915_01,641,33.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3642,3916_01,128,14.0,2.0,Age_13-17,881.0,0.0,578.0,214.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
3643,3916_02,128,55.0,0.0,Age_51+,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
3644,3917_01,124,30.0,0.0,Age_26-30,690.0,0.0,49.0,2264.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3645,3919_01,806,21.0,0.0,Age_18-25,0.0,131.8175438596491,65.0,480.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3646,3921_01,262,26.0,35.0,Age_26-30,42.0,711.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3647,3922_01,641,33.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3648,3923_01,808,18.0,95.0,Age_18-25,0.0,0.0,13.0,622.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3649,3923_02,642,9.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
3650,3923_03,642,0.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3651,3924_01,263,19.0,0.0,Age_18-25,47.0,0.0,263.0,384.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3652,3926_01,810,18.0,716.0,Age_18-25,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3653,3927_01,142,38.0,55.0,Age_31-50,1258.0,0.0,650.0,10786.0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3654,3927_02,142,42.0,0.0,Age_31-50,1249.0,0.0,1313.0,1148.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
3655,3928_01,264,28.0,3.0,Age_26-30,1300.0,0.0,1250.0,1148.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3656,3928_02,264,37.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
3657,3930_01,740,29.0,0.0,Age_26-30,0.0,0.0,1819.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3658,3931_01,811,42.0,0.0,Age_31-50,218.0,0.0,481.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3659,3932_01,265,18.0,659.0,Age_18-25,0.0,2316.0,0.0,23.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3660,3932_02,129,34.0,2.0,Age_31-50,0.0,805.0,29.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3661,3933_01,642,34.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3662,3935_01,643,18.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
3663,3936_01,644,24.0,3537.0,Age_18-25,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3664,3937_01,742,24.0,45.0,Age_18-25,588.0,5.0,7.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3665,3938_01,743,56.0,0.0,Age_51+,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
3666,3938_02,743,2.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
3667,3938_03,743,12.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
3668,3939_01,237,37.0,772.0,Age_31-50,0.0,840.0,1.0,5.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3669,3940_01,132,60.0,2739.0,Age_51+,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
3670,3941_01,643,55.0,0.0,Age_51+,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
3671,3942_01,645,20.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
3672,3944_01,745,28.0,629.0,Age_26-30,0.0,659.0,607.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
3673,3945_01,644,28.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
3674,3946_01,812,37.0,14.0,Age_31-50,0.0,91.0,1203.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3675,3948_01,814,18.0,325.0,Age_18-25,0.0,477.0,50.0,5.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3676,3949_01,238,14.0,781.0,Age_13-17,0.0,1.0,4.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3677,3950_01,143,29.0,3478.0,Age_26-30,11153.0,15.0,203.0,15.0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
3678,3952_01,746,51.0,0.0,Age_51+,0.0,0.0,544.0,12.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3679,3954_01,647,45.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3680,3955_01,648,45.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3681,3958_01,747,41.0,1144.0,Age_31-50,12.0,14.0,22.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
3682,3959_01,646,21.0,0.0,Age_18-25,80.0,255.0,0.0,5190.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3683,3959_02,817,28.0,653.0,Age_26-30,0.0,0.0,0.0,20.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3684,3959_03,646,0.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3685,3960_01,748,46.0,0.0,Age_31-50,0.0,0.0,0.0,880.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3686,3961_01,749,41.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
3687,3962_01,647,13.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3688,3962_02,239,55.0,0.0,Age_51+,1203.0,0.0,0.0,446.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3689,3963_01,648,20.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3690,3964_01,650,21.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3691,3966_01,818,49.0,324.0,Age_31-50,275.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3692,3966_02,649,27.0,0.0,Age_26-30,0.0,1020.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3693,3966_03,649,0.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3694,3967_01,819,22.0,886.0,Age_18-25,55.0,0.0,0.0,46.57420091324201,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3695,3968_01,650,17.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
3696,3970_01,751,23.0,355.0,Age_18-25,0.0,764.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
3697,3971_01,651,44.0,39.0,Age_31-50,821.0,0.0,7.0,41.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3698,3973_01,240,29.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0
3699,3974_01,752,19.0,0.0,Age_18-25,0.0,5.0,756.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3700,3974_02,652,3.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3701,3976_01,3,29.0,0.0,Age_26-30,7164.0,0.0,58.0,1.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
3702,3977_01,241,19.0,46.0,Age_18-25,0.0,675.0,0.0,0.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3703,3980_01,653,22.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
3704,3981_01,3,33.0,400.0,Age_31-50,270.0,33.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3705,3984_01,654,28.82793046746535,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
3706,3985_01,654,50.0,667.0,Age_31-50,0.0,0.0,11.0,170.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3707,3986_01,755,54.0,1217.0,Age_51+,0.0,1.0,4.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
3708,3986_02,755,43.0,1448.0,Age_31-50,0.0,150.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
3709,3987_01,822,17.0,103.0,Age_13-17,2183.0,0.0,16.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3710,3988_01,134,26.0,1632.0,Age_26-30,0.0,80.0,7.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
3711,3991_01,823,44.0,1258.0,Age_31-50,3.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3712,3992_01,756,51.0,0.0,Age_51+,0.0,10.0,1098.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3713,3994_01,152,29.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0
3714,3995_01,655,4.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3715,3995_02,825,40.0,0.0,Age_31-50,0.0,310.0,1.0,421.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3716,3995_03,655,27.0,0.0,Age_26-30,0.0,2.0,0.0,808.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3717,3995_04,655,8.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3718,3995_05,655,3.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3719,3995_06,655,11.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3720,3996_01,826,24.0,16.0,Age_18-25,0.0,1136.0,0.0,40.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3721,3997_01,657,25.0,0.0,Age_18-25,83.0,0.0,439.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3722,3998_01,129,28.0,89.0,Age_26-30,4826.0,0.0,2.0,1598.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3723,3999_01,656,25.0,0.0,Age_18-25,1017.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3724,4000_01,658,27.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3725,4000_02,757,25.0,20.0,Age_18-25,0.0,424.0,0.0,359.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3726,4000_03,658,0.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3727,4001_01,758,58.0,0.0,Age_51+,0.0,970.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3728,4001_02,659,3.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3729,4001_03,659,4.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
3730,4001_04,659,2.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3731,4001_05,758,34.0,0.0,Age_31-50,847.0,14.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3732,4001_06,659,5.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3733,4001_07,659,3.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3734,4002_01,242,46.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
3735,4003_01,827,22.0,1417.0,Age_18-25,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
3736,4005_01,657,8.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3737,4005_02,657,17.0,3.0,Age_13-17,83.0,927.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3738,4005_03,657,4.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3739,4005_04,657,12.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
3740,4005_05,657,40.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3741,4005_06,829,16.0,4.0,Age_13-17,0.0,2278.0,2.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3742,4005_07,657,41.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
3743,4005_08,657,8.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
3744,4006_01,660,14.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3745,4006_02,660,2.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3746,4006_03,759,59.0,400.0,Age_51+,0.0,126.0,0.0,158.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3747,4006_04,660,45.0,1796.0,Age_31-50,0.0,4.0,0.0,5.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3748,4006_05,759,52.0,0.0,Age_51+,704.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3749,4008_01,760,33.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
3750,4009_01,3,51.0,8.0,Age_51+,0.0,206.0,1247.0,14.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3751,4010_01,658,38.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
3752,4013_01,243,14.0,460.0,Age_13-17,0.0,0.0,315.0,172.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
3753,4014_01,125,42.0,0.0,Age_31-50,456.0,1.0,1193.0,3039.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
3754,4014_02,125,28.0,0.0,Age_26-30,3238.0,0.0,750.0,2368.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3755,4016_01,268,34.0,309.0,Age_31-50,542.0,0.0,0.0,55.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3756,4017_01,269,21.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
3757,4017_02,761,30.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
3758,4017_03,761,28.82793046746535,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
3759,4017_04,269,26.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
3760,4017_05,761,23.0,931.0,Age_18-25,0.0,134.0,0.0,421.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
3761,4018_01,762,20.0,135.25664105378704,Age_18-25,1.0,0.0,20.0,42.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3762,4019_01,245,59.0,258.0,Age_51+,377.0,5.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3763,4020_01,126,37.0,6498.0,Age_31-50,1470.0,0.0,416.0,4174.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3764,4021_01,832,32.0,1843.0,Age_31-50,0.0,662.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
3765,4022_01,833,37.0,4.0,Age_31-50,0.0,223.0,512.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3766,4023_01,246,27.0,1.0,Age_26-30,355.0,757.0,0.0,135.62636641888938,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3767,4026_01,154,42.0,0.0,Age_31-50,0.0,0.0,0.0,0.0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
3768,4027_01,659,29.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
3769,4030_01,661,2.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3770,4030_02,661,10.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3771,4030_03,661,0.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3772,4030_04,661,21.0,0.0,Age_18-25,0.0,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
3773,4030_05,661,8.0,0.0,Age_0-12,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3774,4031_01,131,28.82793046746535,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0
3775,4031_02,131,27.0,0.0,Age_26-30,0.0,0.0,0.0,0.0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0
3776,4032_01,661,13.0,0.0,Age_13-17,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
3777,4033_01,144,49.0,2025.0,Age_31-50,7167.0,0.0,2456.0,47.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
