,PassengerId,HomePlanet,CryoSleep,Cabin_side,Cabin_deck,Cabin_number,Destination,Age,RoomService,Age_group,VIP,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
4632,4933_02,Mars,False,S,F,938,TRAPPIST-1e,16.0,2083.0,Age_13-17,False,0.0,10.0,0.0,0.0,False
4633,4933_03,Mars,False,S,F,938,TRAPPIST-1e,24.0,623.0,Age_18-25,False,0.0,501.0,304.0,776.0,False
4634,4933_04,Mars,True,S,F,938,TRAPPIST-1e,1.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
4635,4934_01,Earth,False,P,F,1006,TRAPPIST-1e,31.0,210.0,Age_31-50,False,20.0,0.0,1027.0,199.0,False
4636,4937_01,Earth,False,S,G,803,TRAPPIST-1e,34.0,1242.0,Age_31-50,False,444.0,0.0,22.0,0.0,False
4637,4938_01,Earth,False,S,G,804,55 Cancri e,20.0,0.0,Age_18-25,False,0.0,847.0,0.0,0.0,True
4638,4939_01,Earth,False,P,F,1007,TRAPPIST-1e,19.0,0.0,Age_18-25,False,2077.0,0.0,0.0,0.0,True
4639,4940_01,Earth,True,S,G,805,TRAPPIST-1e,19.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
4640,4941_01,Mars,False,P,F,1008,TRAPPIST-1e,35.0,988.0,Age_31-50,False,0.0,830.0,2.0,0.0,False
4641,4942_01,Earth,True,S,G,806,TRAPPIST-1e,3.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
4642,4942_02,Earth,True,S,G,806,TRAPPIST-1e,36.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
4643,4943_01,Mars,True,P,F,1009,TRAPPIST-1e,20.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
4644,4944_01,Europa,False,S,A,60,55 Cancri e,28.82793046746535,269.0,Age_26-30,False,2171.0,2.0,2.0,0.0,True
4645,4944_02,Europa,False,S,A,60,55 Cancri e,58.0,0.0,Age_51+,False,3448.0,0.0,737.0,2193.0,False
4646,4944_03,Europa,False,S,A,60,TRAPPIST-1e,56.0,153.0,Age_51+,False,1750.0,0.0,334.0,1539.0,False
4647,4945_01,Earth,True,P,G,798,PSO J318.5-22,27.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
4648,4946_01,Earth,True,P,G,799,TRAPPIST-1e,25.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,False
4649,4950_01,Earth,True,P,G,800,PSO J318.5-22,39.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,False
4650,4951_01,Mars,False,P,F,1010,TRAPPIST-1e,43.0,11.0,Age_31-50,False,0.0,1297.0,38.0,0.0,True
4651,4952_01,Mars,True,S,F,939,TRAPPIST-1e,42.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
4652,4954_01,Earth,False,S,G,808,TRAPPIST-1e,24.0,3.0,Age_18-25,False,1018.0,687.0,50.0,0.0,True
4653,4956_01,Earth,True,S,G,809,TRAPPIST-1e,19.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
4654,4958_01,Earth,False,S,G,810,TRAPPIST-1e,32.0,0.0,Age_31-50,False,235.0,0.0,474.0,0.0,False
4655,4961_01,Mars,False,S,F,942,TRAPPIST-1e,32.0,1016.0,Age_31-50,False,0.0,307.0,5.0,0.0,True
4656,4963_01,Earth,True,S,G,811,TRAPPIST-1e,61.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
4657,4964_01,Mars,False,S,D,154,TRAPPIST-1e,64.0,2147.0,Age_51+,False,0.0,191.0,59.0,0.0,False
4658,4965_01,Earth,False,P,E,308,TRAPPIST-1e,21.0,457.0,Age_18-25,False,79.0,1134.0,0.0,0.0,False
4659,4970_01,Earth,False,S,F,943,PSO J318.5-22,26.0,0.0,Age_26-30,False,9.0,0.0,0.0,1376.0,False
4660,4972_01,Europa,False,P,B,162,55 Cancri e,35.0,87.0,Age_31-50,False,1719.0,2750.0,0.0,79.0,True
4661,4973_01,Earth,False,P,E,309,TRAPPIST-1e,43.0,957.0,Age_31-50,False,0.0,1.0,0.0,39.0,False
4662,4973_02,Earth,True,P,G,803,55 Cancri e,3.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
4663,4974_01,Europa,False,P,A,44,TRAPPIST-1e,56.0,0.0,Age_51+,False,10.0,0.0,9319.0,1225.0,False
4664,4974_02,Europa,True,P,A,44,55 Cancri e,45.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
4665,4975_01,Earth,True,S,G,813,PSO J318.5-22,25.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
4666,4975_02,Earth,False,S,G,813,TRAPPIST-1e,12.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
4667,4975_03,Earth,True,S,G,813,PSO J318.5-22,2.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
4668,4977_01,Earth,False,S,F,945,TRAPPIST-1e,46.0,0.0,Age_31-50,False,4.0,834.0,0.0,32.0,True
4669,4977_02,Earth,False,S,F,945,TRAPPIST-1e,32.0,2756.0,Age_31-50,False,125.0,9.0,0.0,103.0,False
4670,4978_01,Earth,False,P,F,1015,TRAPPIST-1e,20.0,0.0,Age_18-25,False,358.0,287.0,0.0,135.62636641888938,False
4671,4979_01,Earth,True,P,G,804,PSO J318.5-22,24.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,False
4672,4980_01,Earth,False,P,G,805,TRAPPIST-1e,28.0,0.0,Age_26-30,False,0.0,0.0,882.0,0.0,False
4673,4980_02,Earth,False,P,G,805,TRAPPIST-1e,12.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
4674,4980_03,Earth,False,P,G,805,TRAPPIST-1e,11.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
4675,4981_01,Earth,False,S,F,946,TRAPPIST-1e,16.0,0.0,Age_13-17,False,769.0,0.0,0.0,7.0,True
4676,4981_02,Earth,False,S,G,814,PSO J318.5-22,29.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
4677,4981_03,Earth,False,S,G,814,TRAPPIST-1e,24.0,530.0,Age_18-25,False,0.0,0.0,0.0,179.0,False
4678,4983_01,Earth,False,P,F,1016,TRAPPIST-1e,22.0,61.0,Age_18-25,False,0.0,214.0,445.0,0.0,True
4679,4987_01,Earth,False,S,G,816,TRAPPIST-1e,21.0,36.0,Age_18-25,False,162.0,0.0,588.0,0.0,True
4680,4989_01,Earth,False,P,E,310,TRAPPIST-1e,38.0,0.0,Age_31-50,False,1.0,0.0,786.0,0.0,False
4681,4990_01,Europa,True,P,B,164,TRAPPIST-1e,35.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,False
4682,4991_01,Earth,False,P,G,806,TRAPPIST-1e,79.0,610.0,Age_51+,False,135.39553219448095,0.0,200.0,5.0,False
4683,4992_01,Earth,False,P,F,1018,PSO J318.5-22,22.0,479.0,Age_18-25,False,34.0,0.0,29.0,4.0,False
4684,4995_01,Earth,False,P,G,807,55 Cancri e,42.0,642.0,Age_31-50,False,282.0,0.0,0.0,0.0,True
4685,4996_01,Mars,True,S,F,949,TRAPPIST-1e,34.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
4686,4997_01,Europa,True,P,C,156,TRAPPIST-1e,52.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
4687,4998_01,Earth,True,S,G,818,TRAPPIST-1e,43.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
4688,4999_01,Earth,False,S,F,950,TRAPPIST-1e,30.0,1120.0,Age_26-30,False,0.0,0.0,0.0,794.0,False
4689,5000_01,Earth,True,P,G,808,TRAPPIST-1e,35.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
4690,5003_01,Earth,True,P,G,809,TRAPPIST-1e,18.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,False
4691,5004_01,Europa,True,P,B,165,TRAPPIST-1e,27.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
4692,5005_01,Earth,False,P,F,1019,TRAPPIST-1e,46.0,819.0,Age_31-50,False,31.0,0.0,49.0,2.0,False
4693,5006_01,Europa,True,P,B,166,TRAPPIST-1e,15.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
4694,5006_02,Europa,True,P,B,166,55 Cancri e,44.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
4695,5006_03,Europa,False,P,B,166,TRAPPIST-1e,20.0,0.0,Age_18-25,False,219.0,0.0,5.0,3283.0,False
4696,5007_01,Mars,False,S,F,951,TRAPPIST-1e,35.0,1337.0,Age_31-50,False,49.0,57.0,0.0,0.0,False
4697,5008_01,Mars,True,S,F,952,TRAPPIST-1e,19.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
4698,5009_01,Mars,True,P,F,1020,TRAPPIST-1e,47.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
4699,5010_01,Mars,False,P,F,1021,TRAPPIST-1e,26.0,1033.0,Age_26-30,True,172.0,26.0,0.0,518.0,False
4700,5012_01,Earth,True,P,G,811,55 Cancri e,24.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
4701,5013_01,Earth,False,S,F,953,TRAPPIST-1e,23.0,0.0,Age_18-25,False,0.0,2102.0,0.0,0.0,True
4702,5014_01,Mars,False,P,D,162,TRAPPIST-1e,26.0,1331.0,Age_26-30,False,0.0,973.0,484.0,0.0,False
4703,5014_02,Mars,True,P,F,1022,TRAPPIST-1e,5.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
4704,5015_01,Europa,False,S,C,194,55 Cancri e,35.0,54.0,Age_31-50,False,493.0,12.0,6691.0,253.0,False
4705,5016_01,Mars,False,P,F,1023,TRAPPIST-1e,18.0,1092.0,Age_18-25,False,31.0,309.0,0.0,0.0,False
4706,5017_01,Mars,True,S,F,954,TRAPPIST-1e,32.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
4707,5018_01,Earth,True,P,G,812,TRAPPIST-1e,13.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
4708,5019_01,Earth,False,S,F,955,TRAPPIST-1e,15.0,0.0,Age_13-17,False,0.0,19.0,352.0,326.0,False
4709,5020_01,Earth,False,S,F,956,PSO J318.5-22,18.0,648.0,Age_18-25,False,19.0,0.0,0.0,4.0,True
4710,5021_01,Europa,False,P,B,167,TRAPPIST-1e,41.0,4.0,Age_31-50,False,4619.0,0.0,251.0,213.0,True
4711,5023_01,Earth,False,P,G,813,55 Cancri e,36.0,0.0,Age_31-50,False,0.0,0.0,474.0,12.0,False
4712,5025_01,Earth,False,P,F,1024,TRAPPIST-1e,33.0,1042.0,Age_31-50,False,50.0,0.0,9.0,0.0,False
4713,5027_01,Earth,False,S,E,321,55 Cancri e,41.0,4.0,Age_31-50,False,737.0,0.0,51.0,0.0,False
4714,5028_01,Europa,False,S,A,61,55 Cancri e,47.0,1904.0,Age_31-50,False,18.0,0.0,89.0,4411.0,False
4715,5032_01,Europa,True,S,E,322,TRAPPIST-1e,32.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
4716,5034_01,Earth,False,S,G,824,TRAPPIST-1e,36.0,0.0,Age_31-50,False,52.0,8.0,0.0,4160.0,False
4717,5035_01,Earth,True,S,G,825,TRAPPIST-1e,13.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
4718,5036_01,Earth,True,P,G,814,PSO J318.5-22,34.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,False
4719,5036_02,Earth,False,P,G,814,TRAPPIST-1e,24.0,5.0,Age_18-25,False,1.0,7.0,0.0,895.0,False
4720,5039_01,Mars,False,S,F,958,TRAPPIST-1e,16.0,1285.0,Age_13-17,False,53.40011415525114,14.0,1386.0,0.0,False
4721,5039_02,Mars,True,S,F,958,TRAPPIST-1e,12.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
4722,5039_03,Mars,False,S,F,958,TRAPPIST-1e,24.0,1157.0,Age_18-25,False,0.0,0.0,131.0,0.0,True
4723,5039_04,Mars,False,S,F,958,TRAPPIST-1e,35.0,1307.0,Age_31-50,False,0.0,0.0,2.0,0.0,False
4724,5040_01,Europa,False,S,C,195,TRAPPIST-1e,26.0,0.0,Age_26-30,False,21.0,10424.0,1373.0,7218.0,False
4725,5040_02,Europa,False,S,C,195,55 Cancri e,39.0,10.0,Age_31-50,False,199.0,0.0,6216.0,101.0,False
4726,5042_01,Earth,False,P,F,1026,TRAPPIST-1e,18.0,8.0,Age_18-25,False,1.0,4.0,419.0,304.0,True
4727,5044_01,Earth,False,S,G,826,TRAPPIST-1e,23.0,0.0,Age_18-25,False,381.0,142.0,0.0,261.0,False
4728,5044_02,Earth,True,S,G,826,PSO J318.5-22,29.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
4729,5048_01,Earth,False,S,F,3,TRAPPIST-1e,38.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
4730,5050_01,Earth,False,P,F,1028,TRAPPIST-1e,31.0,433.0,Age_31-50,False,111.0,238.0,86.0,0.0,False
4731,5051_01,Mars,False,S,E,324,TRAPPIST-1e,49.0,1176.0,Age_31-50,False,0.0,20.0,103.0,0.0,False
4732,5052_01,Mars,True,S,F,961,TRAPPIST-1e,17.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
4733,5052_02,Mars,False,S,F,961,55 Cancri e,23.0,228.0,Age_18-25,False,1451.0,912.0,3.0,0.0,True
4734,5057_01,Earth,True,P,G,816,55 Cancri e,15.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
4735,5058_01,Mars,True,S,F,963,TRAPPIST-1e,11.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
4736,5058_02,Mars,False,S,F,963,PSO J318.5-22,30.0,600.0,Age_26-30,True,31.0,1.0,659.0,191.0,False
4737,5058_03,Mars,True,S,F,963,TRAPPIST-1e,42.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
4738,5059_01,Earth,False,P,F,1030,55 Cancri e,21.0,639.0,Age_18-25,False,0.0,0.0,0.0,0.0,False
4739,5060_01,Europa,True,P,C,157,55 Cancri e,41.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
4740,5060_02,Europa,True,P,C,157,TRAPPIST-1e,14.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
4741,5060_03,Europa,False,P,C,157,55 Cancri e,27.0,0.0,Age_26-30,False,867.0,0.0,20.0,1371.0,False
4742,5060_04,Europa,False,P,C,157,55 Cancri e,29.0,530.0,Age_26-30,True,418.0,0.0,835.6372224846481,9129.0,False
4743,5061_01,Europa,True,S,C,196,TRAPPIST-1e,25.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
4744,5061_02,Europa,False,S,C,196,TRAPPIST-1e,54.0,0.0,Age_51+,False,8246.0,0.0,56.0,118.0,True
4745,5062_01,Earth,False,S,E,325,TRAPPIST-1e,46.0,971.0,Age_31-50,False,0.0,20.0,0.0,5.0,False
4746,5063_01,Earth,False,S,G,830,TRAPPIST-1e,18.0,0.0,Age_18-25,False,794.0,16.0,0.0,0.0,True
4747,5064_01,Europa,False,S,A,62,55 Cancri e,22.0,1961.0,Age_18-25,False,82.0,0.0,3025.0,2406.0,False
4748,5065_01,Europa,True,S,E,326,55 Cancri e,29.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
4749,5065_02,Europa,False,S,E,326,55 Cancri e,26.0,606.0,Age_26-30,False,1080.0,0.0,2011.0,0.0,False
4750,5067_01,Earth,False,S,F,964,55 Cancri e,36.0,0.0,Age_31-50,False,1808.0,0.0,344.0,0.0,True
4751,5068_01,Earth,False,P,E,314,TRAPPIST-1e,19.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
4752,5069_01,Earth,False,S,F,965,PSO J318.5-22,56.0,1309.0,Age_51+,False,0.0,69.0,1.0,0.0,False
4753,5070_01,Earth,False,S,F,966,TRAPPIST-1e,20.0,542.0,Age_18-25,False,175.0,0.0,5.0,0.0,True
4754,5072_01,Earth,False,P,G,817,TRAPPIST-1e,10.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
4755,5072_02,Earth,True,P,G,817,PSO J318.5-22,14.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,False
4756,5073_01,Mars,True,P,F,1033,55 Cancri e,27.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
4757,5074_01,Mars,False,S,F,967,TRAPPIST-1e,35.0,4608.0,Age_31-50,False,0.0,926.0,382.0,0.0,False
4758,5076_01,Earth,False,P,G,818,TRAPPIST-1e,13.0,0.0,Age_13-17,False,0.0,60.0,1.0,5147.0,False
4759,5080_01,Earth,False,S,F,969,TRAPPIST-1e,21.0,1.0,Age_18-25,False,0.0,143.0,558.0,1.0,False
4760,5083_01,Earth,True,P,G,820,TRAPPIST-1e,22.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,False
4761,5084_01,Europa,True,P,E,315,TRAPPIST-1e,29.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,False
4762,5084_02,Europa,False,P,E,315,TRAPPIST-1e,32.0,8151.0,Age_31-50,False,2052.0,1919.0,7352.0,754.0,False
4763,5085_01,Earth,False,S,F,970,TRAPPIST-1e,20.0,0.0,Age_18-25,False,15.0,455.0,95.0,0.0,True
4764,5087_01,Mars,False,P,F,1036,TRAPPIST-1e,44.0,2575.0,Age_31-50,False,3.0,20.0,0.0,46.57420091324201,False
4765,5088_01,Earth,False,S,F,972,55 Cancri e,22.0,0.0,Age_18-25,False,0.0,0.0,1600.0,168.0,True
4766,5089_01,Europa,False,P,B,170,TRAPPIST-1e,39.0,3926.0,Age_31-50,False,2030.0,0.0,1483.0,611.0,False
4767,5089_02,Europa,False,P,B,170,TRAPPIST-1e,19.0,0.0,Age_18-25,False,3750.0,0.0,0.0,41.0,True
4768,5090_01,Earth,False,P,G,821,TRAPPIST-1e,0.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
4769,5090_02,Earth,True,P,G,821,TRAPPIST-1e,0.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
4770,5090_03,Earth,False,P,G,821,PSO J318.5-22,12.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
4771,5090_04,Earth,True,P,G,821,TRAPPIST-1e,7.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,False
4772,5090_05,Earth,False,P,E,316,PSO J318.5-22,32.0,793.0,Age_31-50,False,0.0,0.0,0.0,0.0,False
4773,5090_06,Earth,False,P,G,821,TRAPPIST-1e,11.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
4774,5091_01,Earth,False,S,F,973,55 Cancri e,18.0,1471.0,Age_18-25,False,59.0,95.0,1109.0,330.0,False
4775,5093_01,Europa,False,P,C,158,55 Cancri e,49.0,9.0,Age_31-50,True,179.0,0.0,3.0,7865.0,False
4776,5095_01,Mars,True,P,F,1038,TRAPPIST-1e,61.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
4777,5097_01,Earth,True,P,G,823,55 Cancri e,7.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
4778,5097_02,Earth,False,P,G,823,TRAPPIST-1e,25.0,0.0,Age_18-25,False,181.0,671.0,0.0,0.0,True
4779,5097_03,Earth,False,P,F,1039,55 Cancri e,51.0,6.0,Age_51+,False,0.0,706.0,0.0,0.0,True
4780,5103_01,Europa,True,P,E,317,TRAPPIST-1e,56.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
4781,5104_01,Earth,False,S,G,833,TRAPPIST-1e,31.0,25.0,Age_31-50,False,712.0,0.0,16.0,0.0,True
4782,5105_01,Earth,True,S,F,3,PSO J318.5-22,16.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
4783,5106_01,Earth,True,S,G,834,TRAPPIST-1e,29.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
4784,5108_01,Earth,True,P,G,825,PSO J318.5-22,17.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
4785,5109_01,Earth,False,S,G,835,PSO J318.5-22,47.0,83.0,Age_31-50,False,1.0,0.0,654.0,3.0,True
4786,5111_01,Europa,False,P,B,171,TRAPPIST-1e,25.0,0.0,Age_18-25,False,3.0,0.0,763.0,3541.0,False
4787,5111_02,Europa,False,P,B,171,TRAPPIST-1e,28.0,29.0,Age_26-30,False,394.0,0.0,712.0,4360.0,False
4788,5111_03,Europa,False,P,B,171,TRAPPIST-1e,32.0,0.0,Age_31-50,False,419.0,0.0,1984.0,521.0,False
4789,5112_01,Europa,True,S,C,198,55 Cancri e,56.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
4790,5112_02,Europa,True,S,C,198,55 Cancri e,25.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
4791,5112_03,Europa,True,S,C,198,TRAPPIST-1e,13.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
4792,5115_01,Europa,True,S,C,199,TRAPPIST-1e,41.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
4793,5115_02,Europa,True,S,C,199,55 Cancri e,28.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
4794,5116_01,Mars,True,S,F,980,TRAPPIST-1e,25.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
4795,5116_02,Mars,True,S,F,980,TRAPPIST-1e,11.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
4796,5120_01,Mars,False,P,E,320,TRAPPIST-1e,20.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,False
4797,5122_01,Earth,False,S,F,981,TRAPPIST-1e,24.0,0.0,Age_18-25,False,464.0,321.0,0.0,90.0,True
4798,5124_01,Earth,False,P,F,1044,TRAPPIST-1e,41.0,256.0,Age_31-50,False,109.0,0.0,340.0,0.0,False
4799,5125_01,Earth,False,S,F,982,55 Cancri e,29.0,0.0,Age_26-30,False,0.0,22.0,738.0,0.0,False
4800,5126_01,Europa,True,S,C,200,55 Cancri e,59.0,0.0,Age_51+,False,0.0,0.0,0.0,0.0,True
4801,5127_01,Earth,False,S,G,837,TRAPPIST-1e,31.0,0.0,Age_31-50,False,679.0,0.0,0.0,213.0,True
4802,5127_02,Earth,False,S,F,983,TRAPPIST-1e,16.0,43.0,Age_13-17,False,0.0,0.0,1893.0,119.0,False
4803,5128_01,Mars,False,P,F,1045,TRAPPIST-1e,65.0,56.0,Age_51+,False,0.0,1081.0,21.0,0.0,False
4804,5128_02,Mars,False,P,F,1045,TRAPPIST-1e,21.0,0.0,Age_18-25,False,1.0,2832.0,0.0,0.0,True
4805,5129_01,Earth,True,P,G,827,TRAPPIST-1e,27.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
4806,5130_01,Earth,True,S,G,838,TRAPPIST-1e,37.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
4807,5132_01,Earth,False,P,G,828,TRAPPIST-1e,42.0,5049.0,Age_31-50,False,477.0,0.0,0.0,0.0,False
4808,5133_01,Earth,False,P,G,829,55 Cancri e,36.0,0.0,Age_31-50,False,0.0,846.0,0.0,0.0,True
4809,5133_02,Earth,True,P,G,829,PSO J318.5-22,24.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,False
4810,5133_03,Earth,True,P,G,829,PSO J318.5-22,28.82793046746535,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
4811,5133_04,Earth,False,P,F,1046,55 Cancri e,19.0,107.0,Age_18-25,False,0.0,505.0,48.0,0.0,False
4812,5133_05,Earth,False,P,F,1046,TRAPPIST-1e,26.0,0.0,Age_26-30,False,910.0,13.0,10.0,15.0,False
4813,5133_06,Earth,True,P,G,829,55 Cancri e,19.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
4814,5133_07,Earth,False,P,F,1046,TRAPPIST-1e,26.0,1528.0,Age_26-30,False,1.0,0.0,0.0,0.0,False
4815,5133_08,Earth,False,P,F,1046,TRAPPIST-1e,35.0,0.0,Age_31-50,False,116.0,51.0,0.0,701.0,False
4816,5136_01,Earth,False,S,F,984,55 Cancri e,24.0,0.0,Age_18-25,False,0.0,0.0,704.0,0.0,False
4817,5137_01,Earth,False,S,G,839,TRAPPIST-1e,9.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
4818,5138_01,Europa,False,P,A,47,55 Cancri e,40.0,0.0,Age_31-50,False,3815.0,0.0,322.0,0.0,True
4819,5140_01,Earth,True,S,G,840,PSO J318.5-22,23.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
4820,5142_01,Mars,False,P,F,1050,TRAPPIST-1e,4.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
4821,5142_02,Mars,False,P,F,1050,TRAPPIST-1e,20.0,859.0,Age_18-25,False,3.0,0.0,939.0,0.0,False
4822,5142_03,Mars,True,P,F,1050,TRAPPIST-1e,21.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
4823,5142_04,Mars,False,P,F,1050,TRAPPIST-1e,4.0,0.0,Age_0-12,False,0.0,0.0,0.0,0.0,True
4824,5144_01,Earth,True,P,G,830,TRAPPIST-1e,19.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
4825,5145_01,Earth,True,S,G,841,TRAPPIST-1e,18.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
4826,5146_01,Earth,False,S,F,986,55 Cancri e,26.0,7.0,Age_26-30,False,751.0,0.0,38.0,0.0,True
4827,5148_01,Earth,False,P,F,1051,TRAPPIST-1e,13.0,0.0,Age_13-17,False,63.0,54.0,20.0,916.0,False
4828,5148_02,Earth,True,P,G,831,TRAPPIST-1e,16.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
4829,5151_01,Mars,True,P,F,1052,TRAPPIST-1e,14.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
4830,5152_01,Europa,False,S,B,199,TRAPPIST-1e,40.0,0.0,Age_31-50,False,553.0,10.0,2787.0,52.0,False
4831,5154_01,Mars,False,P,E,321,TRAPPIST-1e,34.0,38.0,Age_31-50,True,0.0,606.0,0.0,404.0,False
4832,5156_01,Europa,True,S,B,200,55 Cancri e,21.0,0.0,Age_18-25,False,0.0,0.0,0.0,0.0,True
4833,5156_02,Europa,False,S,B,200,TRAPPIST-1e,29.0,0.0,Age_26-30,False,4198.0,227.0,1.0,1415.0,True
4834,5157_01,Earth,False,S,G,844,TRAPPIST-1e,40.0,814.0,Age_31-50,False,12.0,2.0,0.0,79.0,True
4835,5158_01,Earth,False,P,F,1054,TRAPPIST-1e,16.0,0.0,Age_13-17,False,1.0,0.0,140.50393356643357,61.0,False
4836,5160_01,Earth,False,P,G,832,TRAPPIST-1e,37.0,732.0,Age_31-50,False,135.39553219448095,131.8175438596491,156.0,0.0,False
4837,5161_01,Mars,True,S,D,156,55 Cancri e,41.0,0.0,Age_31-50,False,0.0,0.0,0.0,0.0,True
4838,5162_01,Mars,True,S,F,988,55 Cancri e,16.0,0.0,Age_13-17,False,0.0,0.0,0.0,0.0,True
4839,5162_02,Mars,False,S,F,988,55 Cancri e,39.0,98.0,Age_31-50,False,0.0,125.0,0.0,1082.0,False
4840,5163_01,Earth,True,P,E,322,TRAPPIST-1e,30.0,0.0,Age_26-30,False,0.0,0.0,0.0,0.0,True
4841,5163_02,Earth,False,P,E,322,TRAPPIST-1e,40.0,151.0,Age_31-50,False,0.0,713.0,0.0,0.0,True
